gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_per_month_ratio,avg_monthly_spend,tenure_group,num_services,has_streaming,has_support,is_month_to_month,auto_payment,risk_score
0,1,0,0,-0.4267458558967602,1,0,0.5603546879970964,-0.2055262444166058,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.09147075694045254,0.6566793184580646,2,2,0,1,1,0,0.2302081783779267
0,0,1,1,-0.019135231695857704,1,0,0.3807549530401692,0.051786872636419165,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.0984274043805672,0.449800889990794,3,5,1,1,1,0,0.03174314471639472
0,1,0,0,-1.201206041878475,1,1,0.48385850458951646,-0.9183927685317029,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08934897232359629,-0.2573214083694946,1,2,0,0,1,0,0.8250956961562267
0,0,0,0,-0.7935954176775724,1,1,0.5420621223996317,-0.5887275705584961,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.07006977283078686,0.2915585103906195,2,2,0,0,1,0,0.6261230792883993
0,0,1,1,1.4482630154273912,1,1,1.2937202724045482,2.096747852449341,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,-0.1074551147990366,1.4050980437655054,6,5,1,1,0,1,-1.2435596611009936
0,0,1,1,-0.1006573565360382,1,0,0.7183359363388377,0.110859699680397,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-0.09720600826512722,0.7452067528605963,3,2,1,0,0,0,-0.2393062874453905
0,0,0,0,-0.6713122304173017,1,0,0.3408439008275187,-0.47378040785268277,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08238994234305098,0.40038207912509666,2,1,0,0,1,0,0.6535325724283552
1,0,0,0,0.021625830724232544,1,0,0.5237695568021665,0.16073410668055885,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.09911775870668545,0.617505191825113,3,2,0,1,0,0,-0.6212626501827375
1,0,1,0,1.6113072651077522,1,0,-1.5150200270607266,-0.4332147137026173,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.10740201062010442,-1.3508464707257395,6,0,0,0,0,1,-0.6816650517318995
0,1,0,0,-1.1604449794583847,1,1,0.6568063975110013,-0.8499891700763725,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.00916166213601517,0.42251885045793836,1,2,1,0,1,0,0.7674850022416901
0,0,0,0,-0.8343564800976626,0,1,-1.0394133215266421,-0.8167469182633499,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.07437121132429286,-0.8391952366438931,1,2,0,1,0,0,-0.4344720302660017
0,1,1,0,-1.1604449794583847,1,1,0.6119064637717698,-0.8729521323440278,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.027801228941207852,0.08157523516738904,1,2,1,0,1,0,0.7809359572085202
0,0,1,1,-1.3234892291387457,1,0,0.5320843593464687,-1.0088549282431865,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,42.81946723755975,-1.9362476407260545,1,5,1,1,0,0,30.206042009363674
0,0,0,0,-1.0789228546182041,1,1,0.4722177810274931,-0.8171660309272167,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.018877344340172145,0.0966867994416502,1,2,0,1,1,0,0.36674806087141015
0,0,1,0,1.3259798281671205,1,1,1.4367348761665455,2.131798906285368,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,-0.10718959390437574,1.5964031111308876,6,6,1,1,0,1,-1.2795980687479727
0,0,0,0,-0.712073292837392,1,0,-1.4950645009544015,-0.8674816091525018,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.08238994234305098,-1.2802963610526008,2,0,0,0,1,0,0.6898247716784818
0,0,0,1,-0.34522373105657966,1,0,-1.4568164092506115,-0.7743503635290238,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-0.09428527842385771,-1.2398842259030323,2,0,0,0,0,0,-0.07992516066861038
0,0,0,1,-0.7935954176775724,0,0,-1.1541575966380122,-0.8402392860011528,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.07346844028244591,-1.0421303787249019,2,1,0,0,1,0,0.6601311541101965
1,0,0,0,-0.34522373105657966,1,1,0.49882514916926,-0.12607130677194267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.09407286170812902,0.6851862658883139,2,1,1,0,1,1,0.39136584637674093
0,0,1,0,1.6113072651077522,0,0,0.021555483126315358,1.1615751479947336,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.10819857330408701,0.27098398790017514,6,6,1,1,0,0,-1.0265678404096767
0,0,1,1,0.8776081415461278,1,1,1.305360995966571,1.481909574556588,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.1054902601785462,1.425728243887649,5,5,1,1,1,0,-0.1423578950429542
0,0,0,0,-1.201206041878475,1,0,0.31756245370347297,-0.91365017786163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669921129931515,-0.16930162296187198,1,1,0,0,1,0,0.8453990244080458
1,0,1,1,-1.1604449794583847,1,1,-1.4751089748480761,-0.9746200411736371,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.023234269553040983,-1.4279436148558022,1,0,0,0,1,0,0.8502210648678529
0,1,1,1,-0.019135231695857704,1,1,0.88130606620716,0.26901958388701414,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.09853361273843154,0.9384932888835265,3,3,1,0,1,0,0.48501494793825645
1,1,0,0,0.10314795556441304,1,1,1.1374019845716672,0.48927431802970206,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.09975500885387152,1.153133834240697,3,4,1,0,1,0,0.447707582275539
1,0,1,1,0.10314795556441304,1,0,-1.4751089748480761,-0.6738515584459907,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.10092330079037932,-1.2454159623701384,3,0,0,0,0,0,-0.16951359657976223
1,1,0,0,-1.2419671042985652,1,0,-0.6619212860153233,-0.9712891984239579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16183617656601237,-1.0066506267129662,1,0,0,0,1,0,0.9494535816986189
0,0,0,0,-0.9974007297780236,1,0,0.35747350591612304,-0.7725856786285316,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.040437640986634354,0.012652877432765455,1,1,0,0,1,0,0.7682463770511332
1,0,0,0,-0.4267458558967602,1,0,-0.3243403027166551,-0.4560012074802234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0919486945508421,-0.1517860950601059,2,2,0,1,1,0,0.229700595171631
0,0,0,0,-0.712073292837392,1,0,-0.19629234353440153,-0.5874702325668953,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.08249615070091532,0.018918248576385195,2,3,0,1,1,0,0.20026076920649344
1,0,0,0,-0.4267458558967602,1,1,1.0060281043716928,-0.05477803679205615,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.09189559037190992,1.1432526921914024,2,3,1,0,1,0,0.5743495922462606
1,0,1,0,-1.2827281667186554,1,0,-0.6702360885596255,-0.9891345744801858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40415054503351744,-1.2042505416152207,1,0,0,0,1,1,0.8695092267070809
0,0,1,1,1.570546202687662,1,0,-1.310475884470893,-0.208857087166285,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.1078268440515618,-1.1113868022497237,6,1,0,0,0,0,-0.46441943943743497
1,0,0,0,-1.1604449794583847,1,0,-0.26946260592426075,-0.9007018024042682,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.007196807515524768,-0.3304392394104314,1,2,0,1,1,0,0.38552863950434274
1,0,0,0,-0.3044626686364894,1,0,0.5620176485059567,-0.11380674671352162,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.09386044499240033,0.6193818555288735,3,6,1,1,1,0,-0.0012497636928113745
0,0,1,1,-0.019135231695857704,1,1,0.7066952127768144,0.19278519618574924,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.09848050855949937,0.766996357784016,3,2,1,0,1,0,0.5213071471883831
1,1,1,0,-1.0381617921981139,0,0,-1.1657983202000353,-0.911598731664808,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043783204259361254,-1.0337394321122757,1,1,0,1,1,0,0.38527484790119504
1,0,0,0,-0.6305511679972114,1,1,-1.4751089748480761,-0.8474744940931711,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-0.08557619307898134,-1.2706641307685518,2,0,0,0,0,0,-0.07383416219306461
1,1,1,0,-0.9974007297780236,1,0,-0.1314368836888447,-0.7653504705365133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.056793728097743613,0.07233274830523807,1,2,1,1,1,0,0.33959235933460197
0,1,0,0,0.9591302663863083,1,0,0.2793143619996828,0.7797414526507248,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.10564957271534271,0.3932487919579227,5,5,1,1,0,0,-0.9039864960893189
1,1,0,0,-0.9974007297780236,1,0,1.178975997293178,-0.6416460590120072,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,-0.05132399766772981,1.0927236038465167,1,4,1,1,1,1,0.0172770233369735
1,0,0,0,-1.0381617921981139,1,0,-1.516682987569587,-0.9593113996618667,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-0.025037429096304204,-1.4764977848527512,1,0,0,0,1,0,0.8157054068397602
1,0,0,1,-1.201206041878475,1,0,-1.463468251286053,-0.9820978934394728,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.06433690404654285,-1.4396522932867697,1,0,0,0,1,0,0.8796608908329905
0,0,0,0,1.570546202687662,1,0,0.4156771237262383,1.4396894883123112,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.10787994823049399,0.5883956159105844,6,5,1,1,0,1,-1.2438134527041413
0,0,0,0,-1.2419671042985652,1,1,1.0359613935311807,-0.9317381980916755,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.1747404920465304,-0.02792301545709641,1,3,1,0,1,0,0.8499672732647052
0,0,0,0,-1.2827281667186554,1,0,0.8546986980653932,-0.9689068738082933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.40999200471605646,-0.4534213023706633,1,2,1,0,1,0,1.0550308886080781
1,0,1,0,0.6738028294456765,1,1,0.9644540916501818,1.0792525973867708,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.10474680167349577,1.1640794016018983,5,4,1,1,1,0,-0.10555811258653201
1,0,0,0,1.0406523912264887,1,0,0.17454784994147518,0.7774253037188288,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.1060744061468001,0.311369921811297,5,4,1,1,0,0,-0.86794808844234
1,1,1,0,0.46999751734522527,0,1,-1.1475057546025704,-0.4089944134433613,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.10341919720019145,-0.9466399652051013,4,1,0,0,1,0,0.46927986854309667
0,0,1,1,1.081413453646579,1,1,0.36911422947814637,0.9950991861945471,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,-0.10639303122039315,0.5432345062925116,5,4,1,1,0,1,-1.1219934831932266
1,0,0,0,1.570546202687662,1,1,1.4367348761665455,2.3141129150674726,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.10766753151476528,1.489996606643139,6,6,1,1,0,0,-1.026314048806529
1,0,0,0,-1.2827281667186554,1,1,0.16789600790603382,-0.9780170596070846,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4082926709902269,-0.7915810360762273,1,0,0,0,1,0,1.1263463290925928
0,0,0,0,-0.8751175425177529,1,0,0.3458327823541002,-0.6168081190375788,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.07033529372544772,0.48914204951884466,1,1,0,0,1,0,0.7469278823867233
1,1,1,0,1.2036966409068497,1,1,1.2937202724045482,1.807295411646101,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,-0.10660544793612182,1.3822374632205674,6,5,1,0,0,0,-0.6085730700253505
0,0,1,1,0.10314795556441304,1,1,-0.3293291842432363,-0.1635708609074028,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.10002052974853239,-0.1931381996389577,3,2,0,1,0,0,-0.6220240249921808
0,0,0,0,-0.5082679807369407,1,1,-1.5083681850252848,-0.8266512122673626,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-0.09024936082501257,-1.2921327705209973,2,0,0,0,1,0,0.6842413564092316
1,0,1,1,0.30695326766486425,1,0,-1.505042264007564,-0.6519694656798868,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.10241021780048017,-1.2900432217548552,4,0,0,0,0,0,-0.2550413668405503
0,0,0,0,0.26619220524477405,1,1,-0.5654695765014182,-0.17662952917104535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.10177296765329409,-0.3916846342801076,4,1,0,1,0,0,-0.67151338760599
1,0,0,0,-1.2827281667186554,1,1,0.7233248178654187,-0.9706495001475296,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.40972648382139565,-0.5181056097864977,1,2,1,0,1,0,1.0547770970049306
0,0,1,1,1.6113072651077522,1,0,-1.3670165417721478,-0.2680181484552874,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.10777373987262964,-1.1828506801136989,6,1,0,0,0,0,-0.46441943943743497
0,1,1,0,0.021625830724232544,1,1,0.5237695568021665,0.1631164312962234,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09917086288561762,0.6227094128116326,3,2,0,0,1,0,0.5207995639820877
0,0,0,0,-0.8343564800976626,1,0,-0.7001693777191135,-0.770203354012867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07235325252487028,-0.5734065986835285,1,0,0,0,1,0,0.7816973320179633
1,0,0,0,-1.2827281667186554,1,0,-1.5000533824809827,-1.000141796547006,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.39018414597435597,-1.6128261036468832,1,0,0,0,1,0,1.1131491657289105
1,0,0,1,-0.22294054379630893,1,0,-1.5200089085873079,-0.77179157042331,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.09635634140221246,-1.3077094067776913,3,0,0,0,1,0,0.5951605037043751
1,0,1,1,0.06238689314432279,1,0,-1.505042264007564,-0.7093879006296532,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-0.09996742556960021,-1.3010542922121735,3,0,0,0,0,1,-0.42254382491805803
0,0,1,0,0.9591302663863083,1,0,0.513791793749004,0.9824375720335149,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.10580888525213923,0.6572426450846734,5,2,0,1,0,0,-0.7953636899420865
0,0,0,0,1.0406523912264887,1,0,-1.3470610156658227,-0.38069327935171704,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.10618061450466444,-1.1458512562718417,5,1,0,0,0,1,-0.6324294807212382
0,0,1,1,-0.4267458558967602,1,0,-1.3171277265063348,-0.7638284298098388,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.09115213186685951,-1.1453698085153796,2,1,0,0,0,1,-0.36772483863814637
0,0,1,1,-0.9158786049378431,1,0,-1.2888573978557074,-0.9093487584166802,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.0540854149722028,-1.26469352355746,1,1,0,0,0,1,-0.25656411645943666
1,0,0,0,-0.7935954176775724,1,0,-1.4917385799366805,-0.890422512858901,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.07585812833439369,-1.3082367067014353,2,0,0,0,0,1,-0.3205196004526669
0,0,0,0,0.10314795556441304,1,0,0.6800878446350476,0.2782621210533422,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.09975500885387152,0.7179934915786639,3,3,0,1,1,1,-0.1504792263436818
0,0,0,0,0.06238689314432279,1,1,0.1712219289237545,0.05705886877663966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.09986121721173587,0.3246375739298564,3,0,0,0,1,1,0.33908477612830656
0,1,0,0,-1.1604449794583847,1,1,0.9794207362299259,-0.8215998017397035,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0024174314116291997,0.8440312739727676,1,3,1,0,1,0,0.7263707625317564
1,0,1,0,1.6113072651077522,1,0,-1.4684571328126343,-0.35058334323706813,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.10787994823049399,-1.2668158238716607,6,0,0,0,0,0,-0.4281272401873082
1,0,0,0,-1.2419671042985652,1,0,0.18119969197691702,-0.9504438580368934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.16459759387048534,-0.4908137447892243,1,3,1,1,1,0,0.4621737036549599
0,0,0,0,-1.0381617921981139,1,1,1.0143429069159948,-0.7172848655593559,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.038738307260804815,0.7694396232691915,1,3,1,0,1,0,0.6969309365666185
1,1,1,0,-0.22294054379630893,1,1,0.35414758489840237,-0.17329868642136625,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0941259658870612,0.2791030966639146,3,1,0,0,1,0,0.5606448456762828
1,0,1,1,-1.1604449794583847,1,1,0.1562552843440105,-0.8831652462056265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013941038239910724,-0.07006443234416183,1,0,0,0,1,0,0.8436224831860115
0,0,0,0,0.18467008040459354,1,0,-1.4967274614632617,-0.6628663949404264,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.10182607183222628,-1.2603146415820183,4,0,0,0,0,0,-0.2545337836342549
1,0,0,0,-0.46750691831685043,1,0,-1.4917385799366805,-0.8245777075092842,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.08987763157248735,-1.314413648665297,2,0,0,0,1,0,0.6844951480123793
0,1,1,0,0.8368470791260375,1,1,1.0309725120045992,1.2041702297803651,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,-0.10511853092602098,1.106158288860175,5,3,1,0,0,1,-0.7042525044120483
0,0,0,0,-0.5897901055771212,1,1,0.8397320534856492,-0.29735603492597085,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.08562929725791353,0.8437561609690751,2,3,1,1,1,0,0.19797664477816374
0,0,0,0,-1.2419671042985652,1,0,0.13629975823768548,-0.9560246740347,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1879634326006414,-0.6289139223333291,1,0,0,0,1,0,0.9682341603315515
1,0,1,1,-0.019135231695857704,1,1,1.1540315896602715,0.404944438347429,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.09874602945416025,1.2442748421783094,3,4,1,1,1,1,-0.18601005078436528
1,1,1,0,-0.3859847934766699,1,1,-1.466794172303774,-0.7947986498134776,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.09258594469802818,-1.2741194190887397,2,0,0,0,0,0,-0.0789099942560194
1,0,0,0,-1.201206041878475,1,1,-0.48897339309383825,-0.9378925366821423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04930842140873791,-0.6192260144175803,1,1,0,1,1,0,0.45202203952905035
0,0,1,1,1.570546202687662,0,0,-0.20627010658756428,0.8199100926981796,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,-0.10777373987262964,-0.05064603950018807,6,5,1,1,0,0,-0.9900218495564023
1,0,0,0,-0.9566396673579334,1,1,1.03263547251346,-0.6438077980151102,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.05376678989860976,0.7737792033869628,1,3,1,1,1,0,0.30558428451280506
0,0,0,0,-1.2827281667186554,1,0,-0.5105918797090239,-0.9870169525995951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40526573279109307,-1.12564682627446,1,1,0,0,1,0,1.0877700054141366
1,0,1,1,-0.5897901055771212,1,0,-0.24618115880021457,-0.5717204198300022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.08451410950033789,-0.2282544094674426,2,2,1,0,1,0,0.615717623559342
1,0,1,1,-0.8343564800976626,1,0,-0.3725661574736078,-0.7016453456287435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.07442431550322504,-0.18189786834522906,1,1,1,0,0,1,-0.27128402944200564
1,0,1,0,1.570546202687662,1,1,0.5071399517135622,1.4552628325591548,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.10766753151476528,0.6044536999237409,6,6,1,1,0,0,-1.026314048806529
0,0,0,0,1.2852187657470302,1,1,-1.3453980551569622,-0.3024515625761422,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-0.10718959390437574,-1.1294525561588753,6,1,0,0,0,0,-0.4639118562311394
1,0,0,0,-1.1604449794583847,0,1,-0.8248914158836461,-0.9371866627219455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.014843809281757669,-0.872149844300507,1,2,1,1,1,0,0.39085826317044525
0,0,0,0,-0.3859847934766699,1,1,-1.5083681850252848,-0.8014162181903235,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.09327629902414643,-1.294589136625396,2,0,0,0,1,0,0.6819572319809019
0,0,1,1,0.26619220524477405,1,0,-0.45904010393435046,-0.09739517713894374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1021446969058193,-0.24463018349676777,4,1,0,1,1,1,-0.16418397291365974
1,0,1,0,-0.1821794813762187,1,0,-0.3492847103495616,-0.379546234166397,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.09502873692890813,-0.3252677699719706,3,2,0,1,0,0,-0.6184709425481124
0,1,0,0,-1.1196839170382944,1,1,0.6601323185287225,-0.8356952223823854,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0009812360400298624,0.20625055316225327,1,2,1,0,1,0,0.7603788373535534
0,1,1,0,0.5107585797653155,1,1,0.7066952127768144,0.694705699008255,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.10341919720019145,0.8130679604381194,4,2,1,0,1,0,0.43298766929297006
1,0,0,0,0.18467008040459354,1,1,0.18286265248577738,0.1174110923734744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.10065777989571846,0.26405376033096506,4,0,0,0,1,0,0.5076024006184052
0,1,1,0,1.1221745160666692,1,1,1.5015903360121026,1.9330292108061733,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.10649923957825749,1.6440598887110296,5,6,1,1,0,0,-0.9407862785457409
1,1,0,0,-0.9974007297780236,1,1,1.1889537603463405,-0.6473592263773508,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.050155705731222,1.0455974013449247,1,4,1,0,1,0,0.6525174060157644
0,0,0,0,0.592280704605496,1,0,0.9993762623362513,1.0272605685060179,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-0.10432196824203839,1.2128464566612283,4,4,1,1,0,1,-1.035958129726143
1,0,1,1,-0.2637016062163992,1,1,0.6285360688603742,-0.09536578950337771,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.09380734081346816,0.5754325531889709,3,2,1,0,1,0,0.5246064380293038
0,1,1,1,-1.201206041878475,1,1,0.7798654751666736,-0.8880843053657488,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.05541540198593781,0.3051864295378238,1,3,1,1,1,0,0.3837520982823088
0,0,1,1,0.7145638918657667,1,1,0.16290712637945234,0.5606999393771254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10485301003136012,0.34846104998771826,5,0,0,0,1,0,0.4200442975324354
1,0,1,1,-0.22294054379630893,1,0,0.22443666520728825,-0.14543872355484505,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.09582529961289073,0.35296766300058874,3,4,1,1,1,0,0.06981188518855559
0,1,0,0,-0.9974007297780236,1,1,0.9062504738400666,-0.6868219924646086,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.04835016364752812,0.7200863154996113,1,3,1,0,1,0,0.6900785632816295
0,0,1,0,1.2036966409068497,1,0,-1.3703424627898688,-0.38382559505009073,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.10639303122039315,-1.1997275528283213,6,1,0,0,0,0,-0.463404273024844
